id,city,location,picture_url,listing_url,room_type,accommodates,price,beds,review_scores_rating,number_of_reviews
29309528,Los Angeles,Topanga,https://a0.muscache.com/pictures/39b751d9-3a97-4cdd-a2cd-bf625acaa910.jpg,https://www.airbnb.com/rooms/29309528,Private room,6,199.0,4.0,4.99,359
29575365,Los Angeles,Los Angeles,https://a0.muscache.com/pictures/bffe733f-1f0c-4718-917d-9e4423c9a006.jpg,https://www.airbnb.com/rooms/29575365,Entire home/apt,6,225.0,4.0,5.0,117
29597258,Los Angeles,Pasadena,https://a0.muscache.com/pictures/7348fc4c-66ed-4b23-9fad-f33edce30e3b.jpg,https://www.airbnb.com/rooms/29597258,Entire home/apt,6,196.0,4.0,4.61,79
29848313,Los Angeles,Long Beach,https://a0.muscache.com/pictures/miso/Hosting-29848313/original/14d1e5e6-92a7-4511-9e8d-d6a6d7670203.jpeg,https://www.airbnb.com/rooms/29848313,Entire home/apt,6,172.0,4.0,4.74,217
30076117,Los Angeles,Los Angeles,https://a0.muscache.com/pictures/344ad963-0464-4b20-b62a-150897b31202.jpg,https://www.airbnb.com/rooms/30076117,Entire home/apt,5,209.0,5.0,4.92,144
30273529,Los Angeles,Claremont,https://a0.muscache.com/pictures/c7de92f3-c684-413f-8cec-ae71c848fcee.jpg,https://www.airbnb.com/rooms/30273529,Entire home/apt,5,144.0,4.0,4.92,220
30500319,Los Angeles,Los Angeles,https://a0.muscache.com/pictures/prohost-api/Hosting-30500319/original/361eccc2-e04c-4a27-9fd4-942defa31e6b.jpeg,https://www.airbnb.com/rooms/30500319,Entire home/apt,6,160.0,4.0,4.84,212
30567026,Los Angeles,Altadena,https://a0.muscache.com/pictures/miso/Hosting-30567026/original/35632c11-7895-4a66-abd4-90e773b00e41.jpeg,https://www.airbnb.com/rooms/30567026,Entire home/apt,6,425.0,4.0,4.97,66
30802068,Los Angeles,Lawndale,https://a0.muscache.com/pictures/1e9ecaf9-0675-4085-a10c-a53d31fcad13.jpg,https://www.airbnb.com/rooms/30802068,Entire home/apt,6,210.0,4.0,4.81,81
31021784,Los Angeles,Glendora,https://a0.muscache.com/pictures/3e76c376-fd2b-4092-8dd5-64050900ec20.jpg,https://www.airbnb.com/rooms/31021784,Entire home/apt,6,164.0,5.0,4.83,185
31167819,Los Angeles,Los Angeles,https://a0.muscache.com/pictures/6cbc065f-d49a-40fb-aba1-dd5d165df500.jpg,https://www.airbnb.com/rooms/31167819,Entire home/apt,6,395.0,4.0,4.82,57
31366161,Los Angeles,San Gabriel,https://a0.muscache.com/pictures/f62af983-acfb-4897-b43e-4395c9e8ae6e.jpg,https://www.airbnb.com/rooms/31366161,Entire home/apt,6,154.0,4.0,4.75,130
31834011,Los Angeles,Los Angeles,https://a0.muscache.com/pictures/a19c6125-c6dc-4439-84c4-330dac5af198.jpg,https://www.airbnb.com/rooms/31834011,Entire home/apt,6,350.0,4.0,4.89,83
32240317,Los Angeles,Lawndale,https://a0.muscache.com/pictures/6a3283ea-00f0-4d0a-95ad-29084261b51c.jpg,https://www.airbnb.com/rooms/32240317,Entire home/apt,5,151.0,4.0,4.84,94
32476776,Los Angeles,Los Angeles,https://a0.muscache.com/pictures/miso/Hosting-32476776/original/a59d8b92-4230-4656-a9c0-74dd982b8ad4.jpeg,https://www.airbnb.com/rooms/32476776,Entire home/apt,6,161.0,4.0,4.9,90
32549508,Los Angeles,Los Angeles,https://a0.muscache.com/pictures/d6c75e8d-82b2-4a8d-9754-db87770c4df4.jpg,https://www.airbnb.com/rooms/32549508,Entire home/apt,6,261.0,4.0,4.82,107
32876610,Los Angeles,Los Angeles,https://a0.muscache.com/pictures/miso/Hosting-32876610/original/2f6af4b3-5416-4ae4-82b5-3aaf1066d9ba.jpeg,https://www.airbnb.com/rooms/32876610,Entire home/apt,5,190.0,4.0,4.52,71
33110597,Los Angeles,Long Beach,https://a0.muscache.com/pictures/ca4cdea4-2a95-4bd6-b2e3-11d3bf40e683.jpg,https://www.airbnb.com/rooms/33110597,Entire home/apt,5,90.0,4.0,4.87,127
33399344,Los Angeles,Venice,https://a0.muscache.com/pictures/6d236ba5-b49d-4a0d-9e87-1119354ae5dd.jpg,https://www.airbnb.com/rooms/33399344,Entire home/apt,6,200.0,5.0,4.67,54
33916596,Los Angeles,Los Angeles,https://a0.muscache.com/pictures/395d16b2-432f-43ca-976f-c5029c242d25.jpg,https://www.airbnb.com/rooms/33916596,Entire home/apt,5,539.0,4.0,4.98,89
34124386,Los Angeles,Lawndale,https://a0.muscache.com/pictures/98be8774-ce79-4f0d-a848-9515ea50734b.jpg,https://www.airbnb.com/rooms/34124386,Entire home/apt,6,230.0,4.0,4.96,206
34145370,Los Angeles,Los Angeles,https://a0.muscache.com/pictures/11f306ce-9b0c-4032-8d17-7427c62ee353.jpg,https://www.airbnb.com/rooms/34145370,Entire home/apt,6,170.0,4.0,4.89,122
34183922,Los Angeles,Los Angeles,https://a0.muscache.com/pictures/miso/Hosting-34183922/original/be4ba562-4715-4919-bae8-42b0f4a4f4cd.jpeg,https://www.airbnb.com/rooms/34183922,Entire home/apt,6,528.0,4.0,4.92,158
34477334,Los Angeles,Los Angeles,https://a0.muscache.com/pictures/0bc87b6d-c062-47e0-a93c-b1ee912aa444.jpg,https://www.airbnb.com/rooms/34477334,Entire home/apt,6,241.0,4.0,4.9,262
34514943,Los Angeles,Hawthorne,https://a0.muscache.com/pictures/miso/Hosting-34514943/original/149ee804-63ac-453d-b962-ba9c805e5783.jpeg,https://www.airbnb.com/rooms/34514943,Entire home/apt,6,173.0,4.0,4.93,80
34571858,Los Angeles,Whittier,https://a0.muscache.com/pictures/d4d38c65-07f5-436f-a676-7879154d33cd.jpg,https://www.airbnb.com/rooms/34571858,Entire home/apt,5,159.0,4.0,4.89,121
34842295,Los Angeles,Long Beach,https://a0.muscache.com/pictures/9a32216d-751c-4d8d-8e43-9551f85e5498.jpg,https://www.airbnb.com/rooms/34842295,Entire home/apt,6,368.0,4.0,4.95,97
35428759,Los Angeles,Alhambra,https://a0.muscache.com/pictures/d4d006d3-f15e-4754-8305-cb07aed47134.jpg,https://www.airbnb.com/rooms/35428759,Entire home/apt,6,102.0,4.0,4.75,171
35609822,Los Angeles,Inglewood,https://a0.muscache.com/pictures/cf72725d-a9c1-4e1a-8bbc-24f866ff92c2.jpg,https://www.airbnb.com/rooms/35609822,Entire home/apt,5,218.0,4.0,4.66,80
35513081,Los Angeles,Long Beach,https://a0.muscache.com/pictures/pro_photo_tool/Hosting-35513081-unapproved/original/fa2a8e08-9d4d-408d-bcb4-3372d0410d2b.JPEG,https://www.airbnb.com/rooms/35513081,Entire home/apt,6,325.0,4.0,4.86,73
35674287,Los Angeles,Pasadena,https://a0.muscache.com/pictures/88e00f2a-8409-4215-b4a5-21ac5c428dff.jpg,https://www.airbnb.com/rooms/35674287,Entire home/apt,6,196.0,4.0,4.54,111
35690910,Los Angeles,Los Angeles,https://a0.muscache.com/pictures/5b048593-a978-4792-a0cb-3b17f21baf6d.jpg,https://www.airbnb.com/rooms/35690910,Entire home/apt,6,200.0,4.0,4.82,175
36234357,Los Angeles,El Segundo,https://a0.muscache.com/pictures/07497329-a396-4c60-b075-4ce015da7bd2.jpg,https://www.airbnb.com/rooms/36234357,Private room,5,185.0,4.0,4.95,226
36136524,Los Angeles,Los Angeles,https://a0.muscache.com/pictures/8a81ac81-49b9-491f-887a-785b6ef685f7.jpg,https://www.airbnb.com/rooms/36136524,Entire home/apt,5,211.0,4.0,4.91,185
36521871,Los Angeles,Lawndale,https://a0.muscache.com/pictures/949e07b6-9bb2-4268-84fa-21660c372ef9.jpg,https://www.airbnb.com/rooms/36521871,Entire home/apt,6,225.0,4.0,4.9,110
36725832,Los Angeles,Pasadena,https://a0.muscache.com/pictures/36e89987-ea6e-4194-bc73-e4309b04d47e.jpg,https://www.airbnb.com/rooms/36725832,Entire home/apt,6,199.0,4.0,4.26,98
37027641,Los Angeles,Los Angeles,https://a0.muscache.com/pictures/ce3c22eb-2151-4e73-b403-cd3634202a2f.jpg,https://www.airbnb.com/rooms/37027641,Entire home/apt,5,145.0,5.0,4.82,148
37199921,Los Angeles,Los Angeles,https://a0.muscache.com/pictures/e181ac15-05bc-426a-8a7a-ba079cd7de6d.jpg,https://www.airbnb.com/rooms/37199921,Entire home/apt,5,124.0,5.0,4.94,156
37341228,Los Angeles,Hawthorne,https://a0.muscache.com/pictures/fb1909b8-4b17-4147-8c0d-21d426773bc7.jpg,https://www.airbnb.com/rooms/37341228,Entire home/apt,6,269.0,4.0,4.78,101
38073535,Los Angeles,Malibu,https://a0.muscache.com/pictures/6ae89fec-671a-4035-8bfb-1ea2429b43f0.jpg,https://www.airbnb.com/rooms/38073535,Entire home/apt,6,176.0,4.0,4.93,219
38108671,Los Angeles,Los Angeles,https://a0.muscache.com/pictures/4cf3be57-ab0c-474d-9295-a202b948b842.jpg,https://www.airbnb.com/rooms/38108671,Entire home/apt,6,299.0,4.0,4.86,110
38137007,Los Angeles,Monterey Park,https://a0.muscache.com/pictures/4e6ecc7e-5161-4cf3-832f-683e7f9292ec.jpg,https://www.airbnb.com/rooms/38137007,Entire home/apt,5,159.0,5.0,4.91,174
38162012,Los Angeles,Burbank,https://a0.muscache.com/pictures/e1e24c3f-c044-4b9c-ae2c-46c542d2244c.jpg,https://www.airbnb.com/rooms/38162012,Entire home/apt,6,219.0,4.0,4.87,274
38362030,Los Angeles,Pomona,https://a0.muscache.com/pictures/61c53d80-14e1-4218-aa6d-15dfaccb602c.jpg,https://www.airbnb.com/rooms/38362030,Entire home/apt,6,492.0,7.0,4.84,122
38190162,Los Angeles,Lawndale,https://a0.muscache.com/pictures/fb86caa0-d57f-4ad0-86f3-63534f5555bd.jpg,https://www.airbnb.com/rooms/38190162,Entire home/apt,6,240.0,7.0,4.85,105
38485723,Los Angeles,Avalon,https://a0.muscache.com/pictures/miso/Hosting-38485723/original/99d23224-6c11-4615-9e79-835d16d1cd33.jpeg,https://www.airbnb.com/rooms/38485723,Entire home/apt,6,188.0,4.0,4.87,249
38679739,Los Angeles,Los Angeles,https://a0.muscache.com/pictures/miso/Hosting-38679739/original/4fd2b787-0f71-4cc1-97bf-356b1d2f9a51.jpeg,https://www.airbnb.com/rooms/38679739,Entire home/apt,5,339.0,4.0,4.87,82
38955874,Los Angeles,Los Angeles,https://a0.muscache.com/pictures/miso/Hosting-38955874/original/41d6d7c6-8d91-48bb-ab4d-7762b4453f38.jpeg,https://www.airbnb.com/rooms/38955874,Entire home/apt,6,230.0,4.0,4.91,112
39137158,Los Angeles,La Puente,https://a0.muscache.com/pictures/12c2a2b2-a91f-447e-b116-927bc19cab5e.jpg,https://www.airbnb.com/rooms/39137158,Entire home/apt,6,218.0,4.0,4.96,118
39281870,Los Angeles,Los Angeles,https://a0.muscache.com/pictures/miso/Hosting-39281870/original/8eca25b0-a5c3-4468-b550-861daa11953f.jpeg,https://www.airbnb.com/rooms/39281870,Entire home/apt,6,190.0,4.0,4.71,72
39317082,Los Angeles,Santa Clarita,https://a0.muscache.com/pictures/18841ea4-705f-4c5e-b8ae-5cf36d9fcf4c.jpg,https://www.airbnb.com/rooms/39317082,Entire home/apt,6,203.0,4.0,4.81,59
39421331,Los Angeles,Topanga,https://a0.muscache.com/pictures/7d7fb38c-3cbc-4be2-bbac-c97e822a170e.jpg,https://www.airbnb.com/rooms/39421331,Entire home/apt,5,137.0,4.0,4.87,142
39446743,Los Angeles,Los Angeles,https://a0.muscache.com/pictures/c66a81c2-c1de-47ae-9506-44b10648d584.jpg,https://www.airbnb.com/rooms/39446743,Entire home/apt,5,162.0,4.0,4.84,51
39745067,Los Angeles,Los Angeles,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6Mzk3NDUwNjc%3D/original/9afd5eba-9de8-4efe-a54f-d918cddb81f1.jpeg,https://www.airbnb.com/rooms/39745067,Entire home/apt,5,316.0,4.0,4.81,97
39868663,Los Angeles,West Hollywood,https://a0.muscache.com/pictures/b4b8e930-32aa-469a-a748-b5b00dc76a71.jpg,https://www.airbnb.com/rooms/39868663,Entire home/apt,5,418.0,4.0,4.92,102
40017463,Los Angeles,Glendale,https://a0.muscache.com/pictures/70081a4c-4e52-4154-829e-8924cc5da48d.jpg,https://www.airbnb.com/rooms/40017463,Entire home/apt,5,129.0,4.0,4.68,154
40094539,Los Angeles,Glendale,https://a0.muscache.com/pictures/3d7a08f5-e7c7-4215-9457-c26ff2c68a87.jpg,https://www.airbnb.com/rooms/40094539,Entire home/apt,5,133.0,4.0,4.66,209
40563777,Los Angeles,Hawthorne,https://a0.muscache.com/pictures/f0ccaddc-51a8-4e4e-a134-8f6971d7c498.jpg,https://www.airbnb.com/rooms/40563777,Entire home/apt,6,198.0,5.0,4.84,153
40616809,Los Angeles,Malibu,https://a0.muscache.com/pictures/46f9cf4d-843d-45f5-803b-954cf0d0d258.jpg,https://www.airbnb.com/rooms/40616809,Entire home/apt,5,329.0,4.0,4.75,114
40755552,Los Angeles,Los Angeles,https://a0.muscache.com/pictures/193d01a6-d6ae-416b-a944-6367afb24c6d.jpg,https://www.airbnb.com/rooms/40755552,Entire home/apt,6,256.0,4.0,4.79,235
41096342,Los Angeles,Avalon,https://a0.muscache.com/pictures/prohost-api/Hosting-41096342/original/1e7d7817-77ec-4f88-a4f1-111508c4b929.jpeg,https://www.airbnb.com/rooms/41096342,Entire home/apt,6,256.0,4.0,4.4,102
41809040,Los Angeles,Inglewood,https://a0.muscache.com/pictures/miso/Hosting-41809040/original/a727feb8-adb4-4c68-8b34-a2fc2f8a304b.jpeg,https://www.airbnb.com/rooms/41809040,Entire home/apt,6,170.0,6.0,4.68,50
41940539,Los Angeles,Gardena,https://a0.muscache.com/pictures/d0a521c6-1120-40be-b80c-208672e688b8.jpg,https://www.airbnb.com/rooms/41940539,Entire home/apt,6,211.0,4.0,4.9,78
42051334,Los Angeles,Avalon,https://a0.muscache.com/pictures/prohost-api/Hosting-42051334/original/f2329aa9-af75-47b4-8a9c-aa8bf3d8cbff.jpeg,https://www.airbnb.com/rooms/42051334,Entire home/apt,6,300.0,6.0,4.96,169
42118047,Los Angeles,in Topanga,https://a0.muscache.com/pictures/95ba1801-efe2-4d74-81d4-5a971c80c485.jpg,https://www.airbnb.com/rooms/42118047,Entire home/apt,6,548.0,4.0,4.96,289
42227721,Los Angeles,Los Angeles,https://a0.muscache.com/pictures/miso/Hosting-42227721/original/64728b31-9a0c-4f85-b7b1-b9a61c1c973d.jpeg,https://www.airbnb.com/rooms/42227721,Entire home/apt,6,535.0,4.0,4.91,82
42557814,Los Angeles,Long Beach,https://a0.muscache.com/pictures/df7beaa3-3f4c-42ee-931a-500d87379b6c.jpg,https://www.airbnb.com/rooms/42557814,Entire home/apt,5,249.0,4.0,4.94,78
42667660,Los Angeles,Avalon,https://a0.muscache.com/pictures/prohost-api/Hosting-42667660/original/dd6ebfc9-e699-4140-8b15-01184689a803.jpeg,https://www.airbnb.com/rooms/42667660,Entire home/apt,6,513.0,4.0,4.79,61
42882329,Los Angeles,Glendale,https://a0.muscache.com/pictures/faf7a9d4-594a-4419-8eb0-302b5faa6751.jpg,https://www.airbnb.com/rooms/42882329,Entire home/apt,5,118.0,4.0,4.66,169
42944417,Los Angeles,Santa Monica,https://a0.muscache.com/pictures/d0869a05-f896-429a-8e34-0c88ad79231c.jpg,https://www.airbnb.com/rooms/42944417,Entire home/apt,6,198.0,4.0,4.88,95
43208611,Los Angeles,La Verne,https://a0.muscache.com/pictures/86b5d338-b9ff-47cc-98f1-4159d1c007ac.jpg,https://www.airbnb.com/rooms/43208611,Entire home/apt,5,96.0,4.0,4.9,156
43344985,Los Angeles,Los Angeles,https://a0.muscache.com/pictures/miso/Hosting-43344985/original/37c88e1c-7d16-4dda-9ffa-94e3a167956e.jpeg,https://www.airbnb.com/rooms/43344985,Entire home/apt,5,75.0,4.0,4.93,72
43628388,Los Angeles,Los Angeles,https://a0.muscache.com/pictures/2f2d2b9d-a36d-4126-b43f-949b5b602566.jpg,https://www.airbnb.com/rooms/43628388,Entire home/apt,6,165.0,4.0,4.69,205
44533155,Los Angeles,Los Angeles,https://a0.muscache.com/pictures/3b2fd0ef-d7d9-4701-a287-51fd056bf155.jpg,https://www.airbnb.com/rooms/44533155,Entire home/apt,6,206.0,4.0,4.96,56
44625344,Los Angeles,Los Angeles,https://a0.muscache.com/pictures/miso/Hosting-44625344/original/6b2268a4-c93d-42b1-a317-1d20855308ee.jpeg,https://www.airbnb.com/rooms/44625344,Entire home/apt,5,203.0,4.0,4.88,92
45121206,Los Angeles,Whittier,https://a0.muscache.com/pictures/miso/Hosting-45121206/original/8aaef1d9-c904-4e5d-b024-12584fcfe9fa.jpeg,https://www.airbnb.com/rooms/45121206,Entire home/apt,5,140.0,4.0,4.9,177
45126690,Los Angeles,Avalon,https://a0.muscache.com/pictures/8df45a55-6e10-41ea-bf3c-c90ab7b3f288.jpg,https://www.airbnb.com/rooms/45126690,Entire home/apt,6,600.0,4.0,4.91,81
45221085,Los Angeles,Los Angeles,https://a0.muscache.com/pictures/prohost-api/Hosting-45221085/original/52e77a16-6874-4474-a431-c596c12e7a38.jpeg,https://www.airbnb.com/rooms/45221085,Entire home/apt,5,266.0,4.0,4.84,64
45238279,Los Angeles,Santa Monica,https://a0.muscache.com/pictures/e8e16bcb-680a-4399-b074-ca2a1a3f9fdb.jpg,https://www.airbnb.com/rooms/45238279,Entire home/apt,6,250.0,4.0,4.42,50
45305092,Los Angeles,Whittier,https://a0.muscache.com/pictures/miso/Hosting-45305092/original/82c9d175-9863-46c6-80b1-ece3ebae889e.jpeg,https://www.airbnb.com/rooms/45305092,Entire home/apt,6,295.0,4.0,4.95,64
45509036,Los Angeles,Arcadia,https://a0.muscache.com/pictures/6b28ee37-8d75-4c05-810d-e3e211cc2043.jpg,https://www.airbnb.com/rooms/45509036,Entire home/apt,6,217.0,4.0,4.79,81
45742832,Los Angeles,Los Angeles,https://a0.muscache.com/pictures/33a2f7d9-3c60-4fd3-b060-3805f857c6f6.jpg,https://www.airbnb.com/rooms/45742832,Entire home/apt,6,829.0,5.0,4.82,65
45790926,Los Angeles,Bellflower,https://a0.muscache.com/pictures/6da233f7-f7d2-4e28-9732-e21c3bff3755.jpg,https://www.airbnb.com/rooms/45790926,Entire home/apt,6,163.0,4.0,4.61,113
45896363,Los Angeles,Los Angeles,https://a0.muscache.com/pictures/miso/Hosting-45896363/original/e34a9f98-c5ab-4aec-8826-bdf632993eb8.jpeg,https://www.airbnb.com/rooms/45896363,Entire home/apt,5,199.0,4.0,4.83,84
45859745,Los Angeles,Los Angeles,https://a0.muscache.com/pictures/miso/Hosting-45859745/original/4e85d9e3-f893-43d0-824c-7d0fa2cb7629.jpeg,https://www.airbnb.com/rooms/45859745,Entire home/apt,6,395.0,4.0,4.98,121
45993799,Los Angeles,Long Beach,https://a0.muscache.com/pictures/71c27e17-bdfc-452e-824c-fe36a8353be6.jpg,https://www.airbnb.com/rooms/45993799,Entire home/apt,6,349.0,4.0,4.95,63
46014097,Los Angeles,Los Angeles,https://a0.muscache.com/pictures/cd2acb70-b8df-4161-9e1a-aa9f7c6435db.jpg,https://www.airbnb.com/rooms/46014097,Entire home/apt,6,399.0,4.0,4.72,57
46186480,Los Angeles,Los Angeles,https://a0.muscache.com/pictures/680dd745-b02b-4eed-aa10-712a4d36448e.jpg,https://www.airbnb.com/rooms/46186480,Entire home/apt,6,210.0,4.0,4.62,77
46903182,Los Angeles,East Los Angeles,https://a0.muscache.com/pictures/2a084e66-0152-45cc-9601-fbcbe691c7aa.jpg,https://www.airbnb.com/rooms/46903182,Entire home/apt,6,92.0,4.0,4.54,138
47200584,Los Angeles,Hawthorne,https://a0.muscache.com/pictures/miso/Hosting-47200584/original/d69d7d15-7fa8-49c4-a8bc-d58f32ea8c6a.jpeg,https://www.airbnb.com/rooms/47200584,Entire home/apt,5,195.0,4.0,4.76,67
47296108,Los Angeles,South Pasadena,https://a0.muscache.com/pictures/f2e82a28-d4da-4f5e-9d00-a3b329b603e6.jpg,https://www.airbnb.com/rooms/47296108,Entire home/apt,6,234.0,4.0,4.86,88
47131999,Los Angeles,Long Beach,https://a0.muscache.com/pictures/1291f9c0-3175-4172-b83b-63aca4f28021.jpg,https://www.airbnb.com/rooms/47131999,Entire home/apt,6,186.0,5.0,4.88,75
47747366,Los Angeles,Whittier,https://a0.muscache.com/pictures/prohost-api/Hosting-47747366/original/5ba7b010-48b6-4274-8e5c-27549105342d.jpeg,https://www.airbnb.com/rooms/47747366,Entire home/apt,6,462.0,4.0,4.88,73
48138082,Los Angeles,Los Angeles,https://a0.muscache.com/pictures/47f48d51-e960-443d-81db-d56baa478b0e.jpg,https://www.airbnb.com/rooms/48138082,Entire home/apt,6,556.0,4.0,4.89,56
48138145,Los Angeles,Malibu,https://a0.muscache.com/pictures/miso/Hosting-48138145/original/3787838e-eb7a-4583-b767-5006441e7571.jpeg,https://www.airbnb.com/rooms/48138145,Entire home/apt,6,857.0,4.0,4.91,128
48203384,Los Angeles,Los Angeles,https://a0.muscache.com/pictures/5e5e85e8-7873-4d7e-8dbc-28c07963fbf3.jpg,https://www.airbnb.com/rooms/48203384,Entire home/apt,5,105.0,4.0,4.69,77
48216811,Los Angeles,Los Angeles,https://a0.muscache.com/pictures/miso/Hosting-48216811/original/532af0c2-70bf-4f0f-9c5f-41470a31a561.jpeg,https://www.airbnb.com/rooms/48216811,Entire home/apt,6,289.0,4.0,4.91,101
48547541,Los Angeles,Inglewood,https://a0.muscache.com/pictures/miso/Hosting-48547541/original/dccda9c7-56a0-4ff1-b29b-c56c81fa5ab0.jpeg,https://www.airbnb.com/rooms/48547541,Entire home/apt,6,158.0,4.0,4.46,90
48920608,Los Angeles,Glendale,https://a0.muscache.com/pictures/9db5a4d4-bcf3-4ebb-ae5f-3fa28f4d108c.jpg,https://www.airbnb.com/rooms/48920608,Entire home/apt,5,125.0,4.0,4.75,138
48921264,Los Angeles,Glendale,https://a0.muscache.com/pictures/06faceae-ae3d-41c5-8c70-dffb7f64b961.jpg,https://www.airbnb.com/rooms/48921264,Entire home/apt,5,134.0,4.0,4.76,172
48921845,Los Angeles,San Dimas,https://a0.muscache.com/pictures/360b612e-bd82-4d8e-ad28-f23da5db9c74.jpg,https://www.airbnb.com/rooms/48921845,Entire home/apt,6,123.0,4.0,4.96,112
48870474,Los Angeles,Long Beach,https://a0.muscache.com/pictures/1a30e5cd-9bba-42e3-ac40-e0470f29e28c.jpg,https://www.airbnb.com/rooms/48870474,Entire home/apt,6,282.0,4.0,4.69,55
49079091,Los Angeles,Los Angeles,https://a0.muscache.com/pictures/86096f13-1d57-4554-aed4-6cf448b9e8a8.jpg,https://www.airbnb.com/rooms/49079091,Entire home/apt,6,219.0,4.0,4.86,172
49032911,Los Angeles,Hawthorne,https://a0.muscache.com/pictures/a27cbc28-2946-4d58-a8d8-ec96dd1e2917.jpg,https://www.airbnb.com/rooms/49032911,Entire home/apt,6,131.0,5.0,4.61,142
49547950,Los Angeles,Santa Clarita,https://a0.muscache.com/pictures/cecc4945-9585-4472-ac6a-fa02e8495cd0.jpg,https://www.airbnb.com/rooms/49547950,Entire home/apt,6,161.0,5.0,4.87,91
49503126,Los Angeles,Los Angeles,https://a0.muscache.com/pictures/81be039a-1b4a-417f-8b18-fe3630db0f10.jpg,https://www.airbnb.com/rooms/49503126,Entire home/apt,5,260.0,4.0,4.6,63
49520733,Los Angeles,Los Angeles,https://a0.muscache.com/pictures/7d609cc7-8d20-45a1-8638-6186dc328805.jpg,https://www.airbnb.com/rooms/49520733,Entire home/apt,5,105.0,4.0,4.35,81
49520808,Los Angeles,Los Angeles,https://a0.muscache.com/pictures/4a751367-fba6-4990-aaca-fbd72e1a8f92.jpg,https://www.airbnb.com/rooms/49520808,Entire home/apt,5,127.0,4.0,4.56,100
49531930,Los Angeles,Lakewood,https://a0.muscache.com/pictures/9a0485ab-da57-4eb1-9efa-e692394a9021.jpg,https://www.airbnb.com/rooms/49531930,Entire home/apt,6,180.0,4.0,4.77,57
49666753,Los Angeles,Long Beach,https://a0.muscache.com/pictures/51ecbab8-73eb-4279-8d33-c5ca84396557.jpg,https://www.airbnb.com/rooms/49666753,Entire home/apt,6,359.0,4.0,4.9,93
49671267,Los Angeles,Redondo Beach,https://a0.muscache.com/pictures/b0b6843a-9ad4-479b-b3e1-1d80634f812d.jpg,https://www.airbnb.com/rooms/49671267,Entire home/apt,6,290.0,4.0,4.87,123
50150217,Los Angeles,El Monte,https://a0.muscache.com/pictures/c7280d25-d54d-42d5-b88b-50efab8c50ad.jpg,https://www.airbnb.com/rooms/50150217,Entire home/apt,6,140.0,4.0,4.8,154
50597022,Los Angeles,Claremont,https://a0.muscache.com/pictures/miso/Hosting-50597022/original/de94b350-7222-4386-a37c-b4cd0271caa2.jpeg,https://www.airbnb.com/rooms/50597022,Entire home/apt,6,195.0,4.0,4.97,121
